,SYMBOL,Open,High,Low,Close,Adj Close,Volume,Gross Profit,percentage_chng_24h,percentage_chng_7d,percentage_chng_30d,percentage_chng_1h
154,ECL,236.0,236.76499938964844,234.80999755859375,235.4600067138672,235.4600067138672,743888.0,4932600000,-0.08910402542099903,2.1631722089472545,6.052559119052474,0.08925551547784162
155,ED,77.69999694824219,78.80999755859375,77.44999694824219,78.7699966430664,78.7699966430664,1835671.0,7163000000,2.0997992030422643,-1.3553223002200436,2.32095486019236,0.1334477475905133
156,EFX,280.1499938964844,282.6300048828125,277.55999755859375,282.3699951171875,282.3699951171875,585344.0,2390100000,0.8140236385116609,-1.570846661180023,0.9588017634481178,0.220098374743159
157,EIX,64.69999694824219,65.29000091552734,64.4000015258789,64.58000183105469,64.58000183105469,1928264.0,7112000000,0.5292714486170832,0.29663513342565634,2.081674165328118,-0.3086490250270031
158,EL,347.1099853515625,350.67999267578125,346.6099853515625,348.07000732421875,348.07000732421875,1045159.0,12391000000,0.3893649338840087,-0.7954216822022532,6.903467325075311,-0.04163778562000381
159,EMN,116.22000122070312,116.3499984741211,114.77999877929688,115.11000061035156,115.11000061035156,806090.0,1983000000,-0.6473329846789169,3.603683012886943,11.37172158980068,-0.03908958831354502
160,EMR,97.66000366210938,97.66000366210938,96.01000213623047,96.37999725341797,96.37999725341797,1544067.0,7563000000,-1.0675435588941184,,,0.10386214726728525
161,ENPH,253.63999938964844,253.99000549316406,241.66940307617188,244.7100067138672,244.7100067138672,1715600.0,345981000,-2.7462000387139778,5.767129706893984,8.630138502344911,-0.30813333367318246
162,EOG,94.44999694824219,94.70999908447266,92.31999969482422,93.19999694824219,93.19999694824219,5851954.0,4978891000,-1.7292275969787467,-0.2943717415961364,,-0.05345061477993499
163,EQIX,775.75,800.0,775.3900146484375,797.8400268554688,797.8400268554688,739553.0,2888768000,2.895318714828963,-0.8351197570645862,-7.368558440284792,0.02257273988911505
164,EQR,86.47000122070312,88.0199966430664,86.33999633789062,88.0,88.0,755100.0,1655320000,1.8047171616534847,2.3443089964437407,0.04629735511678493,0.3993137113839704
165,ES,82.54000091552734,83.58999633789062,82.0999984741211,83.5,83.5,973575.0,4447438000,1.8914009877715556,-2.9143544688311094,-3.4746814188660635,0.179913507908004
166,ESS,346.8900146484375,351.5199890136719,345.0799865722656,351.4700012207031,351.4700012207031,179903.0,1084458000,1.4548418588106329,2.773824159243315,1.9121584267498208,0.5234902340341633
167,ETN,171.99000549316406,173.2100067138672,171.55999755859375,172.74000549316406,172.74000549316406,1019587.0,5450000000,0.5471492576883468,,,0.20880494327759241
168,ETR,102.41000366210938,105.06999969482422,102.25,105.04000091552734,105.04000091552734,1564871.0,4529214000,3.385829225462504,,,0.2099048047206889
169,ETSY,272.3900146484375,279.489990234375,270.625,272.7200012207031,272.7200012207031,2181698.0,1260880000,0.209446017638185,4.624788176655625,8.56036987757179,-0.2558898279275334
170,EVRG,64.98999786376953,65.63999938964844,64.66999816894531,65.5999984741211,65.5999984741211,831443.0,2454500000,1.7054239908854167,-0.5856924622449025,1.1764705882352942,0.4132812421536824
171,EW,116.3499984741211,117.13999938964844,115.61000061035156,116.69000244140625,116.69000244140625,1704011.0,3305700000,0.594829690867457,-2.233461012894223,-3.1881152600180056,0.49523873357508474
172,EXC,54.45000076293945,54.790000915527344,54.029998779296875,54.77000045776367,54.77000045776367,3426841.0,10033000000,0.6801450762988518,,2.2748692055094875,0.1645641887874124
173,EXPD,128.2899932861328,128.89999389648438,126.9749984741211,128.88999938964844,128.88999938964844,613481.0,1219724000,0.55391383557267,2.4047252144026294,3.9915548063296864,0.2800907288342323
174,EXPE,179.16000366210938,179.19000244140625,176.5,177.61000061035156,177.61000061035156,1890633.0,3519000000,-0.7266240149505596,-1.7895342480119054,8.8194146809947,0.03659532239619986
175,EXR,197.9600067138672,199.99000549316406,195.91000366210938,199.92999267578125,199.92999267578125,445766.0,1019800000,0.9951434103361566,1.7266189645257475,0.2989368248853484,0.7762140082148278
176,F,19.459999084472656,19.950000762939453,19.139999389648438,19.860000610351562,19.860000610351562,83815505.0,6123000000,1.8461569761618588,1.0886421695481572,14.168618776954004,-0.20110110309771073
177,FANG,109.73999786376953,111.87000274658203,106.76000213623047,111.16999816894531,111.16999816894531,1696019.0,2001000000,1.1095964116101138,-3.3746409494589997,,-0.17060468413437407
178,FAST,60.310001373291016,60.68000030517578,60.119998931884766,60.63999938964844,60.63999938964844,2273191.0,2567800000,0.6640068061695,3.4518326498913012,,0.23968999144365183
179,FB,344.3399963378906,353.6499938964844,343.20001220703125,347.55999755859375,347.55999755859375,25058858.0,69273000000,1.9566378079554647,-0.0703515466068261,5.352785156896207,-0.3468900714549803
180,FBHS,106.27999877929688,107.51249694824219,105.79000091552734,106.9000015258789,106.9000015258789,804352.0,2174800000,0.3755882872102406,4.044548031420941,5.029584218319259,0.09362990899869998
181,FCX,41.02000045776367,41.23500061035156,40.20000076293945,40.86000061035156,40.86000061035156,13959396.0,4273000000,-0.8974022216656488,11.312091045204367,,-0.6442187929049132
182,FDX,254.5,255.25,250.25,252.3000030517578,252.3000030517578,1993178.0,23730000000,-0.622341972848155,4.576348154561468,7.790942214843078,0.05950619122242823
183,FE,39.18000030517578,39.459999084472656,38.9900016784668,39.45000076293945,39.45000076293945,2157955.0,7773000000,1.153848110101162,,,0.3943487548490474
184,FFIV,228.4600067138672,231.3000030517578,228.25999450683594,230.97000122070312,230.97000122070312,377127.0,1942935000,0.6624555644704628,3.5050543707951944,8.666826228150086,0.23869588409359635
185,FIS,117.44000244140625,117.55999755859375,115.44100189208984,115.66999816894531,115.66999816894531,3443939.0,4204000000,-1.0183145945498466,2.8154116181055207,5.526460957774945,-0.1208975699127258
186,FISV,100.76000213623047,102.38099670410156,100.75,101.83999633789062,101.83999633789062,3723842.0,7158000000,1.0117007004105056,0.4583490251844518,2.3657243188059818,0.1081405908685479
187,FITB,44.279998779296875,44.939998626708984,44.20000076293945,44.619998931884766,44.619998931884766,3047988.0,6552000000,0.9273916668234192,0.29491208715509787,1.562141797024799,-0.08953906977745121
188,FLT,243.89999389648438,245.14500427246094,240.66000366210938,241.63999938964844,241.63999938964844,744346.0,1882550000,0.049683303686982545,-1.3237417499143267,-2.3806633937455803,0.2863674829406483
189,FMC,106.08000183105469,107.33989715576172,105.30000305175781,106.3499984741211,106.3499984741211,650593.0,2052000000,0.2450769584366623,-0.506424954925181,16.569600975382144,-0.009403154998781032
190,FOX,38.16999816894531,38.93000030517578,38.16999816894531,38.41999816894531,38.41999816894531,710546.0,4872000000,0.7077238067297457,-1.1913988013492232,3.219703654987872,0.07814217185156803
191,FOXA,41.15999984741211,41.84000015258789,41.08000183105469,41.27000045776367,41.27000045776367,2424441.0,4872000000,0.4136301458736576,-0.9161067316992242,3.4222363820160933,0.0
192,FRC,219.52000427246094,220.75,218.5800018310547,219.75999450683594,219.75999450683594,483593.0,3759694000,0.2737684042256179,0.05021712340518489,,0.09564630023194333
193,FRT,128.47999572753906,129.1699981689453,127.86000061035156,129.11000061035156,129.11000061035156,394278.0,543702000,0.9776317800977704,-3.5455620359111046,6.240134799706996,0.21730598838461007
194,FTNT,344.7522888183594,344.7522888183594,331.7900085449219,335.1300048828125,335.1300048828125,751375.0,2024400000,-2.0574592362427193,0.2872332071032549,1.7333701472681398,-0.12032599537746044
195,FTV,78.4800033569336,78.86000061035156,77.86000061035156,78.02999877929688,78.02999877929688,1774585.0,2616700000,-0.2811517197484026,-0.5844226779611302,3.3549081313465132,-0.0448391225448919
196,GD,202.0399932861328,202.0399932861328,200.24000549316406,201.07000732421875,201.07000732421875,679955.0,6325000000,0.0497617071742958,-0.014924765819340796,,0.20188868070212107
197,GE,108.02999877929688,108.62999725341797,106.20999908447266,106.66999816894531,106.66999816894531,6124929.0,13514000000,-0.8550963846638883,-1.0575699360594422,2.5936812435119774,-0.10301611875733609
198,GILD,67.47000122070312,67.82499694824219,67.00499725341797,67.19999694824219,67.19999694824219,4442087.0,20998000000,-0.414947235865298,1.7491008254632192,4.007407850774305,0.08936186943576344
199,GIS,63.22999954223633,63.83000183105469,63.0,63.70000076293945,63.70000076293945,1751224.0,6450600000,0.7273862622765961,0.9417400450408268,,0.1729569386645848
